OBS.,ANSWERED,INCOME,FEMALE,AGE,JOB,NUM_DEPENDENTS,RENT,OWN_RES,NEW_CAR,CHK_ACCT,SAV_ACCT,NUM_ACCTS,MOBILE,PRODUCT
7607385,1,8600,0,39,2,1,0,1,1,0,0,4,0,4
7607449,0,14840,0,25,2,1,0,1,0,1,4,2,0,0
7607452,0,39310,0,46,2,2,0,0,1,0,0,3,0,0
7607761,0,68870,0,29,2,1,0,1,0,0,0,2,0,0
7607960,1,15420,0,36,2,1,0,1,0,3,0,3,0,4
7608486,0,11080,0,28,2,1,0,1,0,0,0,3,0,0
7608594,0,31900,0,24,2,1,0,1,0,0,0,2,0,0
7608605,1,25770,1,42,2,1,0,1,0,0,0,2,0,1
7610034,1,24040,0,26,2,1,0,1,0,3,0,2,0,2
7610207,1,10530,0,27,2,1,0,1,0,0,0,1,0,2
7610555,0,17780,0,26,0,1,1,0,1,1,0,1,0,0
7610576,0,126120,0,47,2,2,0,0,0,1,1,2,0,0
7610918,0,23590,1,33,2,1,0,1,0,0,1,0,0,0
7611287,0,67580,0,31,2,1,0,1,0,0,0,2,0,0
7611418,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
7611607,1,38680,0,41,3,1,1,0,0,3,0,4,1,2
7611632,0,21490,1,29,2,1,0,0,0,0,0,2,0,0
7611998,1,4580,0,24,2,1,0,1,0,1,0,2,0,3
7612316,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
7612367,0,7450,0,28,1,1,0,1,0,2,0,2,0,0
7612538,0,26310,0,28,2,1,1,0,1,1,1,2,0,0
7612544,1,21410,0,35,2,1,0,1,0,3,1,3,0,1
7613087,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
7613502,0,67610,0,68,2,1,1,0,1,3,4,2,0,0
7613549,1,44730,0,31,2,1,0,1,0,2,0,4,0,2
7613694,1,10530,0,27,2,1,0,1,0,0,0,1,0,2
7614917,1,7170,0,52,2,1,0,1,0,3,0,4,0,4
7615191,0,36210,0,31,2,1,0,1,0,3,1,4,0,0
7615688,1,24150,0,34,2,1,0,1,0,1,0,2,0,2
7615892,0,6260,0,24,1,1,0,1,0,0,0,2,0,0
7615993,1,21210,0,30,2,1,0,1,1,0,0,2,0,2
7616034,1,36200,0,37,2,2,0,1,0,0,0,2,0,2
7616304,1,61870,0,24,2,1,1,0,0,0,1,3,1,4
7616359,1,22410,0,48,1,2,1,0,1,0,0,1,0,3
7617164,0,30310,0,21,2,1,1,0,0,1,1,2,0,0
7618395,1,26840,0,35,1,1,0,1,0,3,0,2,0,2
7618607,0,25200,0,23,1,1,0,1,0,1,2,2,0,0
7618906,1,14690,0,41,1,1,1,0,1,3,1,4,0,4
7619108,1,23200,0,34,2,1,0,1,0,3,0,0,0,3
7619274,1,7300,0,46,1,1,1,0,0,3,4,4,0,2
7619436,1,61870,0,24,2,1,1,0,0,0,1,3,1,4
7619500,1,11750,0,68,0,1,0,0,1,1,0,0,0,3
7619593,0,9510,0,27,2,1,1,0,0,1,1,1,0,0
7619755,0,64160,0,59,2,1,1,0,0,1,0,4,0,0
7619982,0,12820,0,32,1,1,0,1,0,0,1,2,0,0
7620207,1,63040,0,36,2,1,0,1,0,3,4,4,0,4
7620988,1,34300,0,31,2,2,0,1,0,3,2,4,0,2
7621106,1,12870,0,37,2,1,0,1,1,3,3,4,0,4
7621135,1,110540,0,30,3,1,0,1,0,3,4,2,1,2
7621221,1,9990,0,25,2,1,0,1,0,3,4,4,0,2
7621935,0,64580,0,39,3,2,0,1,1,3,0,4,0,0
7622476,0,31080,1,31,1,1,0,1,0,0,0,1,0,0
7622596,0,17780,0,26,0,1,1,0,1,1,0,1,0,0
7623558,0,11080,0,28,2,1,0,1,0,0,0,3,0,0
7623648,1,15430,1,33,2,1,0,1,0,3,3,2,0,2
7623829,1,35730,0,23,1,1,0,1,0,1,0,2,0,1
7623859,0,159450,0,58,2,1,1,0,0,1,0,1,0,0
7624192,0,26310,0,28,2,1,1,0,1,1,1,2,0,0
7624241,0,30920,0,22,2,1,1,0,0,1,1,1,0,0
7624270,0,7660,0,66,1,1,0,1,0,1,2,2,0,0
7624462,0,11360,0,32,2,2,0,0,0,1,3,4,0,0
7624636,0,13660,0,22,2,1,1,0,0,0,0,1,0,0
7624685,1,7630,0,26,2,1,0,1,0,3,0,2,0,1
7625318,0,31140,0,26,2,1,1,0,0,0,0,1,0,0
7625370,1,15430,1,33,2,1,0,1,0,3,3,2,0,2
7625670,1,15160,0,43,1,1,0,1,0,3,3,2,0,1
7625672,1,15260,0,66,3,1,0,0,0,0,0,4,1,4
7625838,1,15260,0,66,3,1,0,0,0,0,0,4,1,4
7626197,0,9470,0,38,2,2,0,0,1,2,0,3,0,0
7626691,1,3430,0,27,2,1,0,1,0,0,0,1,0,1
7626899,1,21460,0,23,2,1,1,0,0,3,0,1,0,3
7626922,1,51170,0,26,2,1,0,1,0,3,0,3,0,4
7627159,1,30590,1,61,1,1,0,1,0,3,3,3,0,4
7627243,0,19530,0,61,3,1,0,0,0,1,0,4,0,0
7627915,1,12250,0,37,2,1,0,1,0,2,0,2,0,2
7628014,1,31040,0,31,2,1,0,1,0,0,0,3,0,1
7628144,1,7300,0,46,1,1,1,0,0,3,4,4,0,2
7628275,0,14420,0,23,2,1,1,0,1,0,0,3,0,0
7628449,0,7500,0,27,0,1,0,1,0,0,0,0,0,0
7628696,0,18640,0,30,2,1,0,1,0,3,1,2,0,0
7628934,1,8460,0,36,2,1,0,0,0,3,4,4,0,4
7629003,0,6970,0,46,2,1,0,1,1,0,0,1,0,0
7629534,1,15370,0,50,2,1,0,1,0,1,4,4,0,4
7630166,0,126120,0,47,2,2,0,0,0,1,1,2,0,0
7630231,1,12130,0,47,2,1,0,1,0,3,2,4,0,3
7630760,0,32340,0,23,1,1,1,0,0,0,0,1,0,0
7631370,1,53020,0,36,3,1,0,0,1,0,0,4,0,4
7632013,0,46230,0,40,3,1,0,1,0,3,1,2,0,0
7632294,0,8360,0,23,1,1,0,1,1,1,1,1,0,0
7632385,1,84710,0,23,2,1,1,0,0,0,4,2,0,2
7632814,1,27450,0,32,2,1,0,1,0,1,3,3,0,2
7633518,0,76850,0,37,2,1,1,0,0,0,0,3,0,0
7634696,0,9500,0,33,2,2,1,0,1,0,0,4,0,0
7634991,0,31610,0,31,2,1,1,0,0,0,0,2,0,0
7635116,0,14420,0,23,2,1,1,0,1,0,0,3,0,0
7636085,0,21450,0,24,2,1,0,1,0,0,0,3,0,0
7636339,1,39130,0,23,2,1,0,1,0,2,0,2,0,2
7636412,1,27280,0,35,2,1,0,1,0,1,4,3,0,2
7636926,0,4330,0,22,2,1,1,0,0,3,0,0,0,0
7637510,1,24150,0,34,2,1,0,1,0,1,0,2,0,2
7637584,0,68870,0,29,2,1,0,1,0,0,0,2,0,0
7638903,0,68360,0,63,2,1,0,1,0,0,0,4,0,0
7639617,1,29780,0,32,2,1,0,1,0,3,2,2,0,2
7639621,0,64160,0,59,2,1,1,0,0,1,0,4,0,0
7640231,1,59540,0,41,1,1,0,1,0,1,0,3,0,1
7640273,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
7640465,1,12830,0,25,2,1,1,0,1,3,4,3,0,4
7640565,0,7950,0,53,2,1,0,1,0,0,0,1,0,0
7640804,1,15160,0,43,1,1,0,1,0,3,3,2,0,1
7640921,1,26220,0,34,2,1,0,1,0,1,1,2,0,4
7641254,1,10760,0,26,2,1,0,1,0,3,0,2,0,2
7641651,0,30310,0,21,2,1,1,0,0,1,1,2,0,0
7641738,1,17550,0,58,1,1,0,1,0,0,0,4,0,4
7641975,0,12370,0,24,2,1,0,1,0,1,0,2,0,0
7642170,1,21340,0,48,2,1,0,1,1,3,0,2,0,4
7642432,1,4580,0,24,2,1,0,1,0,1,0,2,0,3
7642604,0,15340,0,23,2,1,1,0,0,1,0,1,0,0
7642909,0,18820,0,25,2,1,1,0,0,0,0,2,0,0
7643460,1,59540,0,41,1,1,0,1,0,1,0,3,0,1
7643629,0,27460,0,31,2,1,0,1,0,0,0,4,0,0
7644323,1,12870,0,37,2,1,0,1,1,3,3,4,0,4
7644445,0,4330,0,24,2,2,1,0,0,1,3,1,0,0
7644536,0,41100,0,23,2,2,1,0,0,0,0,4,0,0
7644737,0,22780,0,28,2,1,0,1,1,1,1,1,0,0
7645264,0,27460,0,31,2,1,0,1,0,0,0,4,0,0
7645385,1,30010,0,40,2,1,1,0,0,1,0,3,0,4
7645651,0,15340,0,23,2,1,1,0,0,1,0,1,0,0
7646811,0,99600,0,26,2,1,0,1,0,1,0,1,0,0
7647211,1,72280,0,39,1,1,0,1,1,3,0,2,0,4
7647351,1,21340,0,48,2,1,0,1,1,3,0,2,0,4
7647620,1,15260,0,66,3,1,0,0,0,0,0,4,1,4
7647928,0,63500,0,31,2,1,0,1,0,0,4,4,0,0
7648434,0,83860,0,49,2,1,0,1,0,1,0,3,0,0
7648924,1,14690,0,41,1,1,1,0,1,3,1,4,0,4
7649014,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
7649164,1,34160,0,27,3,1,0,1,0,0,0,2,0,2
7649677,0,11080,0,28,2,1,0,1,0,0,0,3,0,0
7649833,0,115600,0,23,3,1,1,0,0,1,0,2,1,0
7649925,1,21970,0,43,2,2,0,1,0,3,4,3,1,4
7649972,1,31040,0,31,2,1,0,1,0,0,0,3,0,1
7650017,0,48170,0,31,2,1,0,1,1,0,0,3,0,0
7650264,1,26970,0,32,2,2,0,1,0,3,0,2,0,2
7650517,0,7950,0,53,2,1,0,1,0,0,0,1,0,0
7651201,1,27280,0,35,2,1,0,1,0,1,4,3,0,2
7652010,0,86480,0,27,2,1,0,1,0,3,0,1,0,0
7652912,0,4330,0,22,2,1,1,0,0,3,0,0,0,0
7653460,1,13910,0,27,2,1,0,1,0,1,0,2,0,1
7653827,0,35520,0,27,2,1,0,1,0,0,0,3,0,0
7654148,1,69670,0,36,3,1,1,0,0,1,1,3,0,4
7654261,1,35730,0,23,1,1,0,1,0,1,0,2,0,1
7654287,1,37570,0,62,2,1,0,0,1,3,0,4,0,4
7655349,0,12370,0,24,2,1,0,1,0,1,0,2,0,0
7655644,1,11260,0,21,2,1,1,0,0,3,4,1,0,2
7655648,0,123890,0,37,2,1,0,0,1,1,4,2,0,0
7655909,1,59540,0,41,1,1,0,1,0,1,0,3,0,1
7656189,0,39660,0,33,2,1,1,0,1,0,0,4,0,0
7656957,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
7657832,1,27790,0,21,2,1,1,0,0,1,0,2,1,3
7658069,0,7950,0,53,2,1,0,1,0,0,0,1,0,0
7658181,1,10280,0,36,2,1,0,1,1,3,0,2,0,3
7658266,0,86480,0,27,2,1,0,1,0,3,0,1,0,0
7658346,0,50030,0,29,2,1,0,1,1,3,4,2,0,0
7659203,1,22380,0,25,2,1,0,1,0,3,0,2,0,1
7659433,0,36210,0,31,2,1,0,1,0,3,1,4,0,0
7659986,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
7660928,1,19130,0,36,2,1,0,1,0,1,3,1,0,3
7661338,1,33940,0,65,0,1,0,1,0,0,0,0,0,4
7661883,0,29960,0,20,2,1,0,1,0,0,4,2,0,0
7661981,0,12710,0,39,2,1,0,0,0,2,4,2,0,0
7662032,1,27450,0,32,2,1,0,1,0,1,3,3,0,2
7662138,0,22250,0,57,2,1,0,0,1,1,0,4,0,0
7662713,1,110540,0,30,3,1,0,1,0,3,4,2,1,2
7662832,1,61100,0,31,2,1,0,0,0,3,0,2,0,3
7663025,1,10680,0,28,2,2,0,1,0,1,0,4,0,4
7663070,1,19010,0,29,3,1,1,0,0,3,1,2,0,4
7663588,1,35730,0,23,1,1,0,1,0,1,0,2,0,1
7663848,0,23030,0,45,2,1,0,1,1,0,0,4,0,0
7664381,1,14030,0,28,2,1,1,0,1,0,0,2,0,4
7664627,0,79800,0,27,2,1,1,0,0,3,4,1,0,0
7666751,0,25800,0,41,1,2,0,1,0,3,2,1,0,0
7667056,1,12950,0,27,2,1,0,1,0,1,0,1,0,1
7667473,1,5180,0,29,2,1,0,1,0,3,0,2,0,1
7668025,0,27180,0,20,1,1,1,0,1,1,0,2,0,0
7668984,1,10920,0,49,2,1,0,1,0,1,0,2,0,4
7669209,1,14100,0,35,2,1,0,1,0,1,2,4,0,2
7669626,0,33490,0,28,3,1,0,1,0,3,0,2,0,0
7669947,1,53020,0,36,3,1,0,0,1,0,0,4,0,4
7670293,0,27620,0,25,2,1,0,1,0,1,4,4,0,0
7670599,1,13640,0,64,2,1,0,1,1,3,0,2,0,4
7670637,0,52340,0,28,3,1,0,1,1,1,0,0,0,0
7670760,0,78550,0,25,2,1,0,1,1,3,0,2,0,0
7671352,0,6740,0,20,2,1,0,1,0,0,1,3,0,0
7671492,1,12620,1,49,1,1,0,1,0,0,4,4,0,4
7671611,1,21320,0,27,2,1,1,0,0,0,4,1,0,3
7671731,0,27120,0,41,2,2,0,1,0,0,0,4,0,0
7672486,1,84710,0,23,2,1,1,0,0,0,4,2,0,2
7672916,1,28720,0,36,2,2,0,1,0,3,1,4,0,4
7672977,0,46110,0,32,2,1,0,1,0,3,0,1,0,0
7673757,0,8880,0,41,1,2,0,1,1,1,0,4,0,0
7675109,0,18640,0,30,2,1,0,1,0,3,1,2,0,0
7675132,1,33780,0,31,2,1,0,1,0,3,4,2,1,1
7675320,1,57430,0,24,2,1,0,0,0,1,0,1,0,4
7675680,1,48110,0,24,1,1,1,0,0,3,4,3,1,4
7675839,1,19500,0,34,2,1,0,1,0,3,0,3,0,1
7675935,0,18080,0,22,2,1,0,1,0,3,0,3,0,0
7676207,1,27280,0,35,2,1,0,1,0,1,4,3,0,2
7676376,0,12090,0,47,3,1,0,1,1,1,0,0,0,0
7676447,1,61870,0,24,2,1,1,0,0,0,1,3,1,4
7676567,1,14090,0,54,2,1,0,1,0,0,0,4,1,3
7677154,1,23370,0,36,2,1,0,1,0,1,0,4,0,4
7677158,0,10420,0,33,2,1,0,1,1,1,4,2,0,0
7677358,1,23260,0,27,2,1,0,1,0,1,2,2,0,4
7677629,0,9000,0,23,2,1,0,1,1,0,4,2,0,0
7677666,1,10760,0,26,2,1,0,1,0,3,0,2,0,2
7677824,0,52340,0,28,3,1,0,1,1,1,0,0,0,0
7679122,1,23370,0,36,2,1,0,1,0,1,0,4,0,4
7679283,1,13820,0,28,2,1,0,1,0,3,0,2,0,1
7679381,0,45910,0,54,3,1,0,1,0,3,3,2,0,0
7679700,1,35730,0,23,1,1,0,1,0,1,0,2,0,1
7680160,1,12830,0,25,2,1,1,0,1,3,4,3,0,4
7680742,1,29780,0,32,2,2,0,1,0,3,4,2,0,4
7680913,0,9510,0,27,2,1,1,0,0,1,1,1,0,0
7680942,0,33490,0,28,3,1,0,1,0,3,0,2,0,0
7681150,1,16800,0,35,2,1,0,1,0,0,2,4,0,1
7681965,1,37580,0,23,0,1,1,0,0,1,2,0,0,4
7682036,0,39650,0,34,2,1,0,1,0,0,0,1,0,0
7682109,0,39140,1,38,2,1,0,1,0,3,4,2,0,0
7682381,0,27620,0,25,2,1,0,1,0,1,4,4,0,0
7682555,0,30310,0,21,2,1,1,0,0,1,1,2,0,0
7683226,1,19630,0,31,3,2,1,0,0,3,0,3,0,2
7683406,0,78550,0,25,2,1,0,1,1,3,0,2,0,0
7683641,0,68360,0,63,2,1,0,1,0,0,0,4,0,0
7683847,0,39590,0,29,2,1,0,1,1,0,0,2,0,0
7684127,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
7684316,0,8840,0,36,2,2,0,1,1,1,0,4,0,0
7684499,1,25770,1,42,2,1,0,1,0,0,0,2,0,1
7684780,0,64680,0,52,3,1,0,1,0,1,4,0,0,0
7685040,0,68500,0,34,3,2,0,1,1,1,1,0,0,0
7685094,0,52340,0,28,3,1,0,1,1,1,0,0,0,0
7685316,1,30170,0,34,3,1,1,0,0,1,0,1,0,1
7686240,1,12360,0,23,2,1,1,0,0,3,0,1,0,4
7686300,1,19340,0,26,2,1,0,1,0,3,0,4,0,2
7686657,0,113280,0,29,3,1,0,1,0,1,0,2,0,0
7686944,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
7687294,1,47960,0,56,2,1,0,0,0,2,0,4,1,4
7687333,0,50960,0,30,3,1,0,1,0,1,0,2,0,0
7687355,0,21500,0,24,2,1,0,1,1,1,0,2,0,0
7687509,0,7450,0,28,1,1,0,1,0,2,0,2,0,0
7688068,1,43510,0,48,1,1,0,1,0,1,4,2,0,4
7688518,1,19840,0,47,2,1,0,0,0,3,0,2,0,4
7688694,1,12250,0,37,2,1,0,1,0,2,0,2,0,2
7688840,1,19630,0,31,3,2,1,0,0,3,0,3,0,2
7688910,1,12870,0,37,2,1,0,1,1,3,3,4,0,4
7688915,1,35730,0,23,1,1,0,1,0,1,0,2,0,1
7689054,1,11540,0,57,1,1,0,1,0,3,1,0,0,4
7689152,0,30510,0,54,2,1,0,1,0,0,0,2,0,0
7689541,1,18810,0,44,1,1,1,0,0,2,0,2,0,2
7689766,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
7690141,0,34410,0,21,2,1,1,0,0,1,1,2,0,0
7690467,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
7691196,0,38440,0,34,1,2,0,0,0,1,1,3,0,0
7691500,0,45910,0,54,3,1,0,1,0,3,3,2,0,0
7691590,1,13640,0,64,2,1,0,1,1,3,0,2,0,4
7691659,1,12440,0,41,1,1,1,0,0,3,4,4,0,4
7691850,1,14090,0,54,2,1,0,1,0,0,0,4,1,3
7691988,0,109610,0,27,2,1,0,1,0,1,3,3,0,0
7692057,0,19080,0,66,3,1,0,1,0,2,0,4,0,0
7692117,0,9500,0,33,2,2,1,0,1,0,0,4,0,0
7692695,1,7830,0,26,1,2,0,1,1,3,4,2,0,2
7692976,0,44550,1,30,3,1,0,1,0,1,0,2,0,0
7693022,0,24730,0,25,0,1,0,1,0,0,0,0,0,0
7693044,1,57430,0,24,2,1,0,0,0,1,0,1,0,4
7693266,0,34990,0,29,2,1,0,1,1,0,0,2,0,0
7693796,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
7694440,0,115600,0,23,3,1,1,0,0,1,0,2,1,0
7694547,1,30740,0,33,2,2,0,1,0,3,4,2,0,2
7694935,1,51170,0,26,2,1,0,1,0,3,0,3,0,4
7695730,0,27750,0,31,2,1,0,1,1,3,0,3,0,0
7696331,1,30790,0,36,2,1,0,1,1,3,4,2,0,4
7696504,1,4260,0,39,1,1,0,1,0,3,0,4,0,4
7696610,1,77580,0,29,2,1,1,0,0,1,3,4,1,4
7696773,1,20120,0,61,2,1,0,1,0,3,4,3,0,2
7696808,0,71190,0,53,2,2,0,0,0,0,0,2,0,0
7696992,1,14030,0,28,2,1,1,0,1,0,0,2,0,4
7697298,1,18040,0,44,2,1,0,1,0,1,1,1,1,4
7697658,1,42720,0,26,1,1,0,1,0,3,1,2,0,2
7697980,0,10420,0,33,2,1,0,1,1,1,4,2,0,0
7698449,0,71190,0,53,2,2,0,0,0,0,0,2,0,0
7699468,1,21080,0,29,2,1,1,0,0,3,0,3,0,2
7699487,0,20640,0,34,3,1,0,1,0,1,0,0,0,0
7699644,1,12950,0,27,2,1,0,1,0,1,0,1,0,1
7699663,1,15370,0,50,2,1,0,1,0,1,4,4,0,4
7699751,0,89780,1,45,3,1,0,1,1,0,0,4,0,0
7699978,1,47960,0,56,2,1,0,0,0,2,0,4,1,4
7700794,1,23150,0,52,1,1,0,1,0,0,0,4,0,4
7700985,0,115900,0,24,1,1,1,0,0,3,1,2,1,0
7701551,1,13820,0,28,2,1,0,1,0,3,0,2,0,1
7701622,0,11900,0,55,0,2,0,0,0,0,0,0,0,0
7701955,0,19220,0,37,1,1,0,1,0,1,0,2,0,0
7702005,1,15430,1,33,2,1,0,1,0,3,3,2,0,2
7702235,1,31040,0,31,2,1,0,1,0,0,0,3,0,1
7702399,0,4330,0,22,2,1,1,0,0,3,0,0,0,0
7702405,1,18040,0,44,2,1,0,1,0,1,1,1,1,4
7702446,0,25200,0,23,1,1,0,1,0,1,2,2,0,0
7702740,0,83180,0,42,3,1,0,0,0,1,0,4,0,0
7702762,0,23030,0,45,2,1,0,1,1,0,0,4,0,0
7703885,0,9500,0,33,2,2,1,0,1,0,0,4,0,0
7704257,1,33680,0,23,2,1,1,0,0,3,3,4,1,4
7704489,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
7704593,1,13600,0,31,2,1,0,1,0,3,0,2,0,2
7705893,0,19530,0,61,3,1,0,0,0,1,0,4,0,0
7706613,1,12360,0,23,2,1,1,0,0,3,0,1,0,4
7707344,1,23480,0,46,2,1,0,1,0,0,0,2,0,2
7707657,0,125790,0,44,3,1,0,0,0,1,0,4,1,0
7708301,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
7708780,0,9390,0,28,2,1,0,1,1,2,2,3,0,0
7708797,1,21320,0,27,2,1,1,0,0,0,4,1,0,3
7708814,1,59650,0,30,3,1,0,1,0,1,0,4,1,2
7708898,0,45910,0,54,3,1,0,1,0,3,3,2,0,0
7709029,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
7709137,0,126800,0,30,3,1,0,0,1,3,4,4,0,0
7709906,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
7709943,0,48430,0,43,2,1,1,0,1,0,0,4,0,0
7710007,1,36170,0,20,2,1,1,0,0,2,4,4,0,4
7710211,0,21240,0,24,2,1,1,0,0,0,0,2,0,0
7710291,0,24060,0,23,2,1,1,0,0,0,0,3,0,0
7711474,1,15250,0,34,2,2,0,1,1,3,3,3,0,3
7711729,1,14590,0,43,1,1,0,1,0,3,0,2,0,2
7711800,1,40200,0,27,2,1,0,1,0,0,0,2,0,2
7712018,1,35180,0,26,2,1,1,0,1,3,0,2,0,3
7712610,0,47360,0,25,1,1,0,1,0,1,0,1,0,0
7712646,0,89780,1,45,3,1,0,1,1,0,0,4,0,0
7712861,0,147820,0,60,3,1,0,0,0,1,1,4,0,0
7713069,1,12870,0,37,2,1,0,1,1,3,3,4,0,4
7713456,0,27620,0,25,2,1,0,1,0,1,4,4,0,0
7713685,1,9830,0,19,1,1,1,0,0,1,3,1,0,4
7713970,0,126800,0,30,3,1,0,0,1,3,4,4,0,0
7715880,1,12010,0,26,2,1,0,1,1,1,0,1,0,1
7716137,0,23030,0,45,2,1,0,1,1,0,0,4,0,0
7716219,1,17210,0,36,2,1,0,1,1,0,0,1,0,3
7716446,0,90340,0,29,3,1,1,0,0,1,1,1,0,0
7717089,1,12640,0,57,1,1,1,0,0,3,4,4,0,4
7717680,0,19220,0,37,1,1,0,1,0,1,0,2,0,0
7717700,1,77580,0,29,2,1,1,0,0,1,3,4,1,4
7718407,0,21490,1,29,2,1,0,0,0,0,0,2,0,0
7718539,0,79800,0,27,2,1,1,0,0,3,4,1,0,0
7718631,1,21320,0,27,2,1,1,0,0,0,4,1,0,3
7719121,1,106230,0,38,3,2,0,0,0,0,0,4,1,4
7719604,1,14180,0,35,1,1,1,0,1,3,1,2,0,2
7719670,0,30310,0,21,2,1,1,0,0,1,1,2,0,0
7720666,0,20640,0,34,3,1,0,1,0,1,0,0,0,0
7720957,0,12460,0,23,1,1,0,1,1,1,0,1,0,0
7721135,1,30790,0,36,2,1,0,1,1,3,4,2,0,4
7721343,1,13460,0,42,2,2,0,0,0,3,1,4,0,4
7721434,1,14490,1,31,2,2,0,1,0,1,1,4,0,2
7721862,0,15460,0,24,1,1,1,0,0,0,0,3,0,0
7722005,1,69670,0,36,3,1,1,0,0,1,1,3,0,4
7722839,0,11900,0,55,0,2,0,0,0,0,0,0,0,0
7722942,1,46790,0,35,1,1,0,1,0,3,0,3,1,3
7723211,1,11490,0,46,2,1,0,1,0,3,3,2,0,3
7723285,1,4260,0,39,1,1,0,1,0,3,0,4,0,4
7723408,1,19340,0,26,2,1,0,1,0,3,0,4,0,2
7724125,1,106230,0,38,3,2,0,0,0,0,0,4,1,4
7725001,1,23150,0,52,1,1,0,1,0,0,0,4,0,4
7725224,0,33490,0,28,3,1,0,1,0,3,0,2,0,0
7725253,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
7726016,1,31040,0,31,2,1,0,1,0,0,0,3,0,1
7726223,1,31860,0,20,2,1,1,0,1,3,3,3,0,3
7726338,0,10420,0,33,2,1,0,1,1,1,4,2,0,0
7726707,1,7270,0,46,2,1,0,0,0,3,2,4,0,4
7726891,1,38350,0,45,1,1,0,1,0,3,4,4,0,4
7727453,0,145550,0,23,0,1,0,1,1,1,4,0,0,0
7727969,1,90550,0,35,1,2,0,0,0,3,4,2,0,4
7728008,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
7728347,0,22250,0,57,2,1,0,0,1,1,0,4,0,0
7728384,1,47960,0,56,2,1,0,0,0,2,0,4,1,4
7729047,1,26790,0,29,3,1,0,1,0,3,0,1,1,1
7729050,0,9500,0,33,2,2,1,0,1,0,0,4,0,0
7729397,0,13720,1,36,2,1,0,1,1,0,0,3,0,0
7729501,0,48170,0,31,2,1,0,1,1,0,0,3,0,0
7729524,1,19840,0,47,2,1,0,0,0,3,0,2,0,4
7729544,0,15010,0,34,3,1,0,1,0,1,0,4,0,0
7730279,1,15910,0,34,3,1,0,1,0,3,1,3,0,3
7730813,1,33680,0,23,2,1,1,0,0,3,3,4,1,4
7731315,1,14690,0,41,1,1,1,0,1,3,1,4,0,4
7731401,1,7170,0,52,2,1,0,1,0,3,0,4,0,4
7731529,1,78820,0,45,2,2,0,0,0,0,0,3,0,4
7731577,0,33450,0,39,3,1,1,0,0,0,0,4,0,0
7731885,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
7732095,0,26310,0,28,2,1,1,0,1,1,1,2,0,0
7732291,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
7732611,0,68870,0,29,2,1,0,1,0,0,0,2,0,0
7732799,0,38440,0,34,1,2,0,0,0,1,1,3,0,0
7732863,1,26700,0,35,3,1,0,1,0,3,0,4,1,4
7733141,0,12460,0,23,1,1,0,1,1,1,0,1,0,0
7733178,0,33490,0,28,3,1,0,1,0,3,0,2,0,0
7734022,1,12400,0,38,2,1,0,1,0,3,4,4,0,2
7734050,1,33940,0,65,0,1,0,1,0,0,0,0,0,4
7734249,1,12870,0,45,1,1,0,1,1,3,4,4,0,2
7734276,0,25700,0,21,2,1,1,0,1,3,0,2,0,0
7734283,1,8460,0,36,2,1,0,0,0,3,4,4,0,4
7735163,0,46110,0,32,2,1,0,1,0,3,0,1,0,0
7735400,1,14240,0,26,2,1,0,1,0,1,0,3,0,3
7735578,1,34160,0,27,3,1,0,1,0,0,0,2,0,2
7735609,1,15250,0,34,2,2,0,1,1,3,3,3,0,3
7736329,0,48170,0,31,2,1,0,1,1,0,0,3,0,0
7736564,1,30790,0,36,2,1,0,1,1,3,4,2,0,4
7736784,0,22780,0,28,2,1,0,1,1,1,1,1,0,0
7737181,0,89780,1,45,3,1,0,1,1,0,0,4,0,0
7737437,1,46790,0,35,1,1,0,1,0,3,0,3,1,3
7737633,0,65600,0,24,2,1,0,1,1,1,1,3,0,0
7738844,1,12360,0,23,2,1,1,0,0,3,0,1,0,4
7739354,1,32130,0,25,2,1,1,0,0,1,2,1,0,3
7739482,0,7950,0,53,2,1,0,1,0,0,0,1,0,0
7739627,1,12640,0,57,1,1,1,0,0,3,4,4,0,4
7739634,1,15440,0,42,1,2,0,1,0,3,0,3,0,1
7740159,1,36200,0,37,2,2,0,1,0,0,0,2,0,2
7740362,1,15770,0,20,2,1,0,1,0,1,3,1,0,1
7740521,1,47880,0,26,2,2,0,1,0,0,0,3,1,3
7740729,1,30010,0,40,2,1,1,0,0,1,0,3,0,4
7740785,1,8460,0,36,2,1,0,0,0,3,4,4,0,4
